Label,X0,Y0,Z0,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20
pointer,0.0811343059728522,0.5739560550963534,0.5324104035076265,0.11423926164628351,0.4453788645840999,0.6309881440427667,0.27611455310147237,0.3826677688934732,0.5911800309914244,0.38534329813918655,0.41876652605652676,0.5882248785097688,0.4410042461511211,0.44169720479372776,0.5894132796351745,0.2534766321118165,0.48831706064354713,0.35830503798174496,0.3419991558957729,0.492548953060859,0.36058366988190016,0.3733701051004584,0.47190198570544956,0.3814440943017482,0.3906503871691099,0.45395660846422065,0.3888712281464718,0.26383192301404945,0.5964813928870298,0.3059924578123414,0.4575555684110868,0.5075077205156602,0.3314941397587432,0.4483277455138077,0.5706233504620436,0.4337822229838817,0.4140897776399104,0.5832185622325948,0.5002020638695664,0.2959910563798579,0.6485109608060042,0.29412602474200955,0.46385732051877204,0.5565194600195966,0.40790846714065143,0.45135204632190307,0.6139423863640887,0.545969822932085,0.4170805410204818,0.6527690026260478,0.6287739352375076,0.34513287010368765,0.6866658166860149,0.2690489366392782,0.45920461627602716,0.5792592585502359,0.4218474239667054,0.4483642607430288,0.5433597903565608,0.5377349065366492,0.41231041149426473,0.5228221185951016,0.5919329242264381
pointer,0.06856643727299505,0.5801365195430221,0.51758912866134,0.10354941997363598,0.44960774459521824,0.6380435217954146,0.2682477233445746,0.3849490423976485,0.6080218363260985,0.37716749888363743,0.42379248578620765,0.611222143379804,0.43003933070853984,0.448658620988323,0.6170371993158066,0.24526891247714833,0.4899450186451098,0.42450752916067214,0.3322635137883354,0.49546660665153364,0.4259061627480676,0.3624913808537834,0.4755936360008755,0.44557350826126885,0.3798885482002689,0.4570695572752913,0.44873442716454626,0.2547291766944265,0.5962614153950831,0.3658295145906669,0.4499635730726015,0.5107343414250223,0.3840160075913628,0.44097360407125674,0.5715467274209111,0.4733456207648442,0.40721313369274303,0.5816342661272009,0.5305600202318521,0.2854367049707148,0.6461824428218768,0.34420151314013936,0.4540542417472465,0.5548256656347867,0.44877297758959933,0.44085987964593587,0.6116833607412988,0.5700587078644509,0.4065878847618514,0.6486317945090465,0.6438375870278346,0.3328957923248562,0.6822872055892857,0.30066920188785223,0.4464991932205006,0.5762431787337181,0.44658727453426456,0.4346409086674349,0.5426860058060675,0.5534214834367218,0.3991407290689417,0.5220572883208572,0.6025606826016969
pointer,0.0594760264189198,0.575218168652843,0.5349305653451137,0.09051060005634715,0.4414138150584148,0.6341015624964845,0.2498794046351036,0.3768878467914527,0.6022186443344735,0.36084447368110817,0.4162009287667393,0.6041466654532205,0.4192961461260952,0.43942563744158614,0.609121247360847,0.23367602825291622,0.4900690427766961,0.4044151270552184,0.3222649797223679,0.4946668539974176,0.4039637855006998,0.3554508787437871,0.47313139813626476,0.4190229343959512,0.37721532819418285,0.4560733377423952,0.42002768649881617,0.24485299209434108,0.5970542699235,0.355506661668744,0.4355696714850057,0.5101973605475023,0.3757391245224403,0.4287525215199397,0.568423459271486,0.4653675722098154,0.39876830371344507,0.5797311802350825,0.52073498729749,0.2765161230579539,0.6451066713868101,0.3435092874100185,0.4458861893535847,0.553483303105164,0.4476385239661731,0.4318102846121741,0.6056302039197365,0.5661214409859712,0.39928769826327154,0.6445705703453781,0.6367909125344187,0.3250886476575777,0.6802295218637207,0.30646058031555673,0.440682509217844,0.576319513981375,0.44583753901030465,0.4278002661901704,0.5390497099835317,0.546887724826121,0.39367877635009396,0.519054520094625,0.5930298071912731
pointer,0.052101701177997395,0.5806239437212259,0.5450323555561345,0.08162485527617314,0.449297306166315,0.6477501654498579,0.2413181130793458,0.38734831843133466,0.6228036036680982,0.3528981901073981,0.42614930091388925,0.6275898566575755,0.41209468206389943,0.43838569818388484,0.6333470421520806,0.22465626046526022,0.49259961093302745,0.4612329201074763,0.31286471280231665,0.4908437283434156,0.46175395723637225,0.3466522295713106,0.46887741496878915,0.47783889986927264,0.36939149389651466,0.4521003479284454,0.4773198323151052,0.23798435499178094,0.5974674339452424,0.4059617011711234,0.4302700120483418,0.5124238339827258,0.4186217978492526,0.4276579226373982,0.567871526649598,0.4968489807215052,0.40034474158358846,0.5772539769806336,0.5450040940317626,0.27011912484947553,0.6455390620210013,0.38618419407159177,0.4407656912807246,0.5536197098380036,0.4813916546372813,0.42836012397365897,0.6030612754454483,0.5868054381097124,0.39568751114145967,0.639920004193419,0.6509599235558368,0.318868801466785,0.6798229594138754,0.3347794831538679,0.435519746298359,0.5747387282571672,0.46729150313889073,0.4242577080290718,0.5370612400195802,0.5621820670805695,0.3904035121364632,0.5171244694259334,0.6055999566255127
pointer,0.04423911224177712,0.5753356693862959,0.5593507766589637,0.05434451159949871,0.4430688188429375,0.6100524120307635,0.19217707222416225,0.3380114363778395,0.5852853006076334,0.2813948792333433,0.3184911469073105,0.5842638510646165,0.33502698772498785,0.28878622030447765,0.5853850058174199,0.2072376509333016,0.4974513040958983,0.4654844309957493,0.34026393432570656,0.5149760000219427,0.46183797941250826,0.3690450340161643,0.49922648756852267,0.4891718576737111,0.37645324344859094,0.48404078401950856,0.5002355358984342,0.23184545027290626,0.6086537237766751,0.43670419448492115,0.41834281235253523,0.5245671582557079,0.44280092006128435,0.4242978343549513,0.5650494719587886,0.5210575438064339,0.40386869742716114,0.5678194258978357,0.5656705190437086,0.2699900210059284,0.6562002995140388,0.43293733253440925,0.43271248403882756,0.5665971566385577,0.520553732161289,0.42518107849143294,0.601108666702824,0.621473240175969,0.39777424380442067,0.6300970573752842,0.6782610656988745,0.31777205947643117,0.6847779238806004,0.3787241861523713,0.4272368662724767,0.5810105422805742,0.4925820886164479,0.42349818725947685,0.5316635703033378,0.572383103646338,0.39957642887871825,0.5068776779012851,0.6071136144285938
pointer,0.023865309090882025,0.5871224385442437,0.5146243722599253,0.05819421680503245,0.45739759802483526,0.6565040762362708,0.23100155277929924,0.3808281689897346,0.6154637707805324,0.3480996165427145,0.40369141442928413,0.6081733845689431,0.40894050136097226,0.4239338092062864,0.6043224928960375,0.21285866564155076,0.4989455420745322,0.3934091286704272,0.2989270630777445,0.4961124718815906,0.39655454702287174,0.3355052156978743,0.47449948412866255,0.41657790093696145,0.35990177063583156,0.45873732352181873,0.42191210490710673,0.22415378004922293,0.6033137564908092,0.3275925451681264,0.4216025420863392,0.5096556440257403,0.3540534398254399,0.4286364093732834,0.5663704857292977,0.44936179082872607,0.40551131840626364,0.5792554395689515,0.5096687884273527,0.25507239352167976,0.64933240617096,0.3056242964872614,0.43086428618063344,0.5511957703962509,0.41151254212375177,0.42516882412687906,0.6057678997873879,0.5328821779618723,0.39593756510335204,0.6481864613881199,0.6074574716600085,0.30876264437986445,0.6832893290839226,0.2739078729272959,0.4295084386271052,0.5758991915283671,0.41391307166546704,0.42082296063112146,0.5401822109402484,0.5181523327079098,0.3891390186128719,0.521875436152847,0.5683030909416658
pointer,0.023931852695011413,0.583984761229799,0.5590094667806623,0.05701906961344583,0.44780427025774183,0.6399774287962594,0.22556594719199552,0.37137500021406833,0.6025208578573104,0.3409409573812262,0.40100134436001955,0.5963856021328491,0.4014583979147207,0.4184085927209774,0.592983171700094,0.2080191929265931,0.49537733509259224,0.41858837605819954,0.30192210151096677,0.4983803144108223,0.42437718395089175,0.33764117630248336,0.47614979296276977,0.44693748718565685,0.35771709822883385,0.4575184486905671,0.45360766211470793,0.22298748535568647,0.6030064198070867,0.36683330088596744,0.42170485421528436,0.5122784188198619,0.38584851620104843,0.430283378299654,0.5668744602989871,0.4767557209552751,0.40816133724234693,0.5789815457024552,0.5347773789487194,0.2563546804219853,0.651234828121394,0.35313762541908744,0.4323772755381289,0.5543026729268337,0.4568768412484808,0.4267238118406126,0.6024849281850688,0.5749035465223582,0.3972441636591763,0.6414513730990565,0.6480967944643926,0.3085785726313802,0.6852348449137247,0.3133268607159605,0.42953876958844506,0.5735456011574243,0.45748092316705724,0.42031386036755214,0.5336867998698778,0.560688335196436,0.38809512209028096,0.5151697162951132,0.6090721981443977
pointer,0.028492584963012435,0.5800427413551246,0.5372913286199744,0.06258460817116362,0.44303444284843274,0.6368842072406964,0.2290116448316224,0.36810126590536707,0.595949304369109,0.3435046568395007,0.39836689553277715,0.5889240999403169,0.40400145417545075,0.4170170226358464,0.5858945241797877,0.21103624532632392,0.4941109208185032,0.3815590306191521,0.30305647526288215,0.49788891404356395,0.383628283195073,0.33784635045259215,0.4759396088625449,0.40685105748597916,0.35698507251033024,0.45724458768673587,0.4171186084732236,0.22365400028153404,0.6024968447718894,0.3320216670641376,0.4205125913850032,0.5105812565774623,0.35127072839043705,0.42255512873073664,0.5673249431950705,0.4527849979127422,0.395703166903865,0.5803216047157393,0.5195449051826276,0.25589092385767953,0.6508070373875665,0.32146265191118695,0.4311492639740536,0.553919203257841,0.4229032310657892,0.42286399083333015,0.6026548111880274,0.5504993432582909,0.3919464070038326,0.6413546210275456,0.631659001609727,0.3071474562445172,0.6852442024988816,0.2920753149057742,0.42886402605959184,0.5738797772494402,0.4385829734562874,0.4184327332418135,0.5334632349338642,0.5483902459268101,0.38477932525099645,0.5144720556944864,0.601390428211254
pointer,0.026670122004925467,0.5881059975228473,0.5283375078852792,0.05223309635984874,0.45398752045951607,0.6461529814230846,0.20520718020277307,0.36054518962729243,0.610132049398605,0.30628141793533803,0.3654084070697299,0.604559098430957,0.36518578327224505,0.36338308424520216,0.6029571142260243,0.2049907941378437,0.49812686383806976,0.4129215684671984,0.29853109819441026,0.49993203666336605,0.4092799444576881,0.3344787587354726,0.4786230418250919,0.43439434248780573,0.35605898924930063,0.4616949722317367,0.4455834216932396,0.22114807728110708,0.6054928154962326,0.3558654766071556,0.42216743564934456,0.5119417248091394,0.3607844455054493,0.42283517485368183,0.5683953300293311,0.4579141042096637,0.39666686370034987,0.5814910345866381,0.5252752565313856,0.2552855719423689,0.652989326960131,0.3369547207360566,0.43169090157826695,0.5570298781589913,0.42208552548243994,0.42203525145196497,0.6075055402978142,0.5431635499551954,0.39115685305566555,0.6483374344148736,0.6234246136947628,0.307671932586021,0.686192273626625,0.30004597678447403,0.4301810156587199,0.5779579699083583,0.432873374089531,0.4185003489809075,0.5397895929529155,0.5362756247569943,0.38384365394882103,0.5222064491453697,0.5879545918868275
pointer,0.022239427029993486,0.5928755265061454,0.5418225177260145,0.05177820597979288,0.46216594916444187,0.6770853634861147,0.21475444271162947,0.38257716708954326,0.6353410110920316,0.3262786686255258,0.4009677286093798,0.6273025603449223,0.39175136483428885,0.40606021985611096,0.6218608381842227,0.21077724870992576,0.49890081010956683,0.419647794838678,0.29370322145876093,0.49981125572703444,0.41576111725355447,0.33324830004667716,0.4789133502333865,0.43356880726000857,0.35844408463985494,0.46380235557345717,0.44018805911344683,0.2228474278228333,0.6039247848293897,0.3491226455497658,0.4180449099090007,0.5167268874180366,0.37334412755255764,0.4312633536528041,0.5721871979853193,0.4663044320619104,0.41180233446181436,0.5846060638697248,0.5254106951227431,0.2530388957866444,0.651275864074639,0.3234787306840562,0.42925274574867867,0.5630113270620134,0.42292971870677076,0.4293644754883845,0.6124681690873881,0.542216778295927,0.4019065092195742,0.6500033608287052,0.6177625583586492,0.3047469857685855,0.6857450795570192,0.287769889334767,0.42718860152843974,0.5853563868971865,0.421112108777091,0.42575252243047534,0.5435681272762023,0.5253296975576218,0.39830208727472505,0.5188504882691292,0.578136532512738
pointer,0.025432780654812914,0.5935334564805268,0.5305414314523372,0.050899601251154,0.46167561672748514,0.6778511265395981,0.20663622345703114,0.38084855643436333,0.6483478503782133,0.3103066537420843,0.3914741816184756,0.6534083210397397,0.369998671468604,0.381256788620182,0.6619395338508107,0.20884462574207596,0.4998579670886352,0.4438189572836637,0.298831914814478,0.5006407464762312,0.4416708586718997,0.3380207484801847,0.47816216452974086,0.46343735717390877,0.3622194984421468,0.46220029734759277,0.4716629466476392,0.22384592309124407,0.6078638460218306,0.3806558411617781,0.4203801298308265,0.5164197397094323,0.39174524207251116,0.4259545723321223,0.5720880539351012,0.48471156181685404,0.4024089641231977,0.5848333366296715,0.5475509548339688,0.2573071017660672,0.6566599264003836,0.3600381312241142,0.43337851849529485,0.5651264788376025,0.45624650562548863,0.42654911118891337,0.6111127072340965,0.5788961316523236,0.396682398594103,0.6469358973378445,0.6579125502972377,0.308725257161499,0.6924361223225994,0.31786338018904414,0.4296318086087453,0.5867308999459073,0.45318614139251545,0.423198321367697,0.5430467332373748,0.5582470351571382,0.3930235161793594,0.5192224968370993,0.6115279576226762
pointer,0.029909316779256345,0.5917855867373178,0.5427819848969668,0.05208091784210844,0.4622489366112985,0.6803459564846854,0.20659502313634404,0.3826379216745368,0.6485206923766954,0.31103178856076885,0.3963303075557677,0.6529298535860397,0.3720225706155632,0.3896272011577937,0.6603757518548397,0.2098021386788278,0.5026452681715501,0.42821299895153786,0.29922698207268716,0.5030912040068088,0.42976269632952013,0.3401054155472666,0.4803282431238047,0.45115188889136126,0.36504398608160965,0.46431104665876405,0.4599840752603872,0.22540287471278975,0.6112647794529722,0.36775080754056233,0.41891401879158185,0.5222393317388281,0.388138974089171,0.4300175670793037,0.5744391052171075,0.48040583841294937,0.4092560530178909,0.5854432310702442,0.5416810629959656,0.2594627469961849,0.6595039963752785,0.35236416167285145,0.4331374785241252,0.568745111636473,0.4543884076437914,0.4327936720486958,0.6115281188179387,0.5764583891247262,0.40603192384125136,0.6445277905091318,0.654582478924403,0.3117822652825154,0.6934249481962238,0.31610086752611766,0.43115569869415593,0.5892186154150061,0.4517195730792994,0.43116728772567325,0.5412464065191801,0.5564787172745531,0.40596161321923374,0.5124397263208964,0.610228145437647
pointer,0.035198793934143824,0.5921290076507062,0.5539031815146673,0.051998823701187025,0.46436105676446804,0.6813439703663625,0.20045144744831545,0.3704262500908262,0.6444158317414346,0.29539893652700855,0.357789174432265,0.644867045340508,0.3516698815753293,0.3305995771458137,0.6461893141355647,0.212525543813062,0.5077503036732347,0.40538897633749094,0.2982953593959162,0.5076175538056514,0.40284907256325475,0.3380985192532736,0.48442246524699556,0.4241192012764051,0.36124028143029346,0.4687738924523703,0.4374187312576351,0.22900768883217848,0.6167886991955117,0.349541739591715,0.4211971030647219,0.5284598063481827,0.3696965928048084,0.43619495657401075,0.572636435816586,0.4659053467472717,0.41788116039703815,0.578733447479054,0.5311515670799718,0.2632822310999189,0.6641722899944238,0.3403884689090344,0.4352788574008656,0.5751118890577527,0.4364954041685427,0.43826772707767936,0.6070634029337529,0.5615235787639908,0.4148105496320244,0.6306627709656485,0.6429237364218257,0.3148103284602811,0.6956710148861327,0.3133117054145764,0.4325515247205761,0.5919282774113834,0.4412199042290757,0.43519769234310124,0.536886117831301,0.5476967314353398,0.4137916664507,0.503538535722664,0.6047596917103393
