Label,Thumb Angle,Index Angle,Middle Angle,Ring Angle,Pinky Angle
pointer,172.913255540687,151.2933492802129,61.424119769119976,177.10560003900392,181.94140100858075
pointer,176.92487723898415,150.4260363588379,68.93091551231839,180.93598606561338,181.80622902444654
pointer,177.07590695544513,133.57273668368055,75.4291677954075,187.94221868931197,180.3426285913783
pointer,175.1410130196783,133.22851014094135,78.61323745390517,192.40404325819605,179.99601699496048
pointer,174.03299359571633,119.6915275183948,267.81417085620984,203.24487013900622,181.65736065274942
pointer,174.4189330760947,128.0244707775088,79.02357374929096,191.77269573016235,182.30196708546652
pointer,176.67445639478765,145.04040584039825,53.900063687811404,190.1615968492019,178.6007133567927
pointer,176.63714632614392,150.3734573631016,44.5656698876422,190.57868319738256,179.3041051863938
pointer,180.54086786714706,160.7147835104527,25.8583943261357,189.5350856783796,182.16610099702365
pointer,184.00739377157484,188.2928500232788,17.557950431184352,186.35291893297673,180.7628342391055
pointer,184.62663128540996,203.62316633013182,46.80189029464979,184.39765339539133,180.70114924697714
pointer,190.45928094659297,216.0247598198135,59.7963861889419,184.18223821396012,182.22989701831895
pointer,192.51126183346298,219.8399840913543,68.94929466711523,182.47678146313754,184.06039904262857
pointer,193.33660385249752,231.7804451342014,85.34579318784651,182.05987735423005,183.29296165478016
pointer,195.04072610237785,252.74881635275395,104.45357300467505,183.25961710287132,183.7290388224741
pointer,193.358629492757,245.66731045798988,103.86633939843534,183.34891325446299,181.52608256929855
pointer,195.62634573807716,256.6854192926119,115.26814827790675,184.14137125488645,183.1766800985197
pointer,195.5897441735762,259.88760442623055,120.10615204702115,184.92113042769816,184.10910366396408
pointer,196.87178863559112,257.5513483541161,120.74252940559381,184.0922720483013,183.77963176963064
pointer,195.0411846325796,246.64230349942218,116.42710685607888,182.85493742143512,181.89804490677886
pointer,196.6795766100734,254.77941208570525,126.45161236526091,184.8174057858821,181.65383619632806
pointer,197.90241098589533,255.04649818628616,124.46893956906138,184.40538093615527,183.41492100476444
pointer,199.43467643298618,246.69445067582544,121.55045520069373,184.43531129015827,183.71821111062428
pointer,201.5431304514295,243.36302847517018,116.9208908233149,184.19975076046703,184.85111731080977
pointer,202.17483329287873,241.56695192739352,118.11463170195111,182.92101786655928,185.61040466776973
pointer,203.80636020741574,233.6355148650151,111.22461692673951,183.52310670114016,187.21474070946002
pointer,203.6279392270965,237.47640317591882,114.9212594648391,183.87733738731788,187.05730352608086
pointer,202.87891765075335,238.3758752475971,118.37022421719931,184.13561405652263,186.6564573723965
pointer,202.36449720548467,235.4965613532936,114.27519964818352,184.16122301909124,186.06280560029393
pointer,203.2521656019969,235.9400785342859,115.82944322709365,185.04710943825935,186.30707380594265
pointer,203.62004162675237,234.30376350473574,114.2047212970411,185.22212545632055,186.1649771319296
pointer,206.25561813754177,230.68468430746097,113.20155842032183,184.55362613696587,186.88005148314403
pointer,206.16153295141876,231.4889444805742,117.13001434343686,185.20755558496808,186.86050334941157
pointer,206.56916604786738,235.28102306055737,121.38961314095445,185.25850787432745,186.7097638622333
pointer,207.07025283103437,236.21989566898608,119.71196048268494,184.80013437370036,187.7812728796229
pointer,206.17818240792118,234.38875025622056,124.10594998298495,185.8027948946807,186.95432968123077
pointer,205.953980744843,237.77857748798544,123.67132113961154,185.84468252231116,187.05382452038424
pointer,203.55692110265036,114.20247122367797,129.88687930162288,186.42544481746893,186.7973271845912
pointer,204.00818991861073,102.71794674043332,139.91987328456133,188.70959873176403,185.21321915207736
pointer,204.49175478191782,85.7739357892972,153.79414408908121,188.49839564659493,186.0335785859369
pointer,206.62403179543304,78.93886422391773,159.07304285873073,187.9391563984673,183.46270454098914
pointer,213.23463717553707,71.56705607238825,170.37084034159733,187.06062631904356,180.40665828108166
pointer,218.38968010103835,71.14312799649039,177.45596864790213,187.06687302673927,178.15731936491926
pointer,221.95167721955733,69.9254897961349,183.2080791806003,171.49998304603048,178.76455606792882
pointer,225.0037983405558,64.38150366617153,192.81828259068536,169.69200122309113,178.5547509701026
pointer,226.0610893080272,46.51422252606677,190.1468139179883,165.83982778450965,178.3599021104088
pointer,230.12541889654233,47.956713753448696,189.78486966411776,164.0882516351296,179.2047249350515
pointer,270.9176064092491,83.99055311143074,189.9189127915416,163.01942370614807,183.2594948574493
pointer,6.768766884552833,158.87640174563728,196.36242947088334,165.17337232133403,184.88537003866466
pointer,240.76137506009422,194.90187713920238,195.09543163245078,171.49820067948212,181.1327388304134
pointer,229.5509033961981,205.3116278673105,196.8742602927266,185.77250662647154,187.61237698658502
pointer,217.94060828374396,216.98799970661668,193.05599901880942,34.47647013425525,315.2051528729015
pointer,225.0431729497581,214.22377854378314,191.2690872023801,223.33823917535688,191.0575310762097
pointer,221.77760498711393,215.60566149312479,189.77837529879994,74.85848075079012,305.3080511792801
pointer,229.2256806461495,209.14560299246733,189.21253778452083,189.4327810181513,182.74542311587317
pointer,218.98229129272846,215.93595264779464,194.90090385391449,195.12072405712453,189.387259270589
pointer,214.36650399891133,213.50520341865212,198.0157473809961,195.11992400461818,192.64432946912845
pointer,211.17017921581015,221.1123317678841,191.4426622272886,182.83891472969964,182.95697509762292
pointer,214.34952315211262,216.33965127976703,206.46747804201624,184.62702922810053,183.86687837781454
pointer,220.2372326123981,209.8583293320506,197.12369093584198,180.05261800356863,182.63887767741795
pointer,221.48269527736753,203.100100749789,201.67983009715,174.10379986139893,182.0363446643065
pointer,160.05327230006236,182.9339499467162,189.3744902864325,171.80298614301802,180.8240565295031
pointer,96.42873177692655,159.41251963662344,181.02778258367567,171.17022601302762,180.4090329957943
pointer,222.91985812815068,197.65183851467964,196.35186971106108,169.9178036317227,180.81765000313507
pointer,225.45437398608092,208.16608376255147,189.10469954446828,179.55010290316582,178.26544917964617
pointer,222.33539818873334,210.44084701403318,204.89736798624514,180.6835335056904,178.9499505221824
pointer,221.99839635523182,210.58957441606046,195.3926427290856,181.23332996460954,178.6869417152345
pointer,226.86139933343392,210.65962460503724,205.68488525579443,183.51127374688534,179.37634223731652
pointer,229.00401745699796,213.7921913554296,213.64384038682994,180.49432288161117,178.74698497265916
pointer,233.7473452937642,214.33284765416252,212.0640170789149,179.39626726378143,178.73382303930018
pointer,129.60201174157473,210.1798407477949,196.63932402927153,180.06412196396164,179.8760013443637
pointer,129.1350893865705,209.22345806577567,198.7319059748007,180.1323641856199,179.549225378756
pointer,128.13168331188507,208.77706809571382,184.27385533117405,183.34837822963675,177.8771277129705
pointer,126.60574032834391,203.34236521135009,177.99007947388978,183.19154277179595,178.40806080688125
pointer,128.32624089001976,201.07357737832845,179.93140417739528,182.10906504323657,177.60130841653694
pointer,128.3584353998624,203.0791767940416,185.4249259011737,184.40187422976652,177.59945834311915
pointer,124.87499154065402,200.6752385854992,182.60736639285165,186.64535245280416,179.04184438838854
pointer,123.309959695634,202.00482978034663,181.76226626385784,185.01189493167902,180.5947810612685
pointer,125.18660041569998,198.7126182073912,186.2353031558198,183.7187964294143,179.75845942185407
pointer,121.81819672429464,202.5151512781047,191.78709961782369,184.92208790917564,179.33983523286372
pointer,117.61912963309176,208.49182252432018,192.8853303624764,185.56962942192874,178.11373215608236
pointer,117.3399705277699,210.11459247925137,196.72876588981364,185.400886388372,180.4801458839541
pointer,116.82854843090401,210.21385881420218,197.66795464293918,185.16943529309887,181.32570637414022
pointer,118.59751392878353,208.59219670025163,196.37100360041674,184.82613473834977,181.96041384779133
pointer,118.21737968337379,210.039453246554,198.23814703119356,183.7289333472473,181.3225290586042
pointer,118.88257538788281,212.4485210109699,197.9104120996572,183.841956199492,180.94977067213452
pointer,119.72113570570691,214.96976374232526,198.8303150650404,184.3994889135219,181.817770409484
pointer,123.03843351291792,213.05056603170817,203.2737014604065,184.30324019485673,180.61860602741757
pointer,123.10609340216969,212.5696260796465,205.51350424251893,184.64494529483903,180.15739991813172
pointer,122.72758455354204,213.4400740944434,207.33325785668157,183.5828731283497,179.63216445400673
pointer,124.53431311014464,212.66624503633668,208.90354498141215,183.8398339596093,179.73166054595438
pointer,126.8721315953677,215.53987460866625,212.14341773903215,185.01162950580084,180.7781450219059
pointer,128.55307974208446,142.88479069121536,214.83110155027734,185.35305896489498,181.50619115773102
pointer,132.57768095504056,138.55990845261826,216.54769762603584,185.17866527551195,180.82367334575892
pointer,134.60519360639702,149.62177500882888,222.75315143812466,185.84609270511817,180.4989997995699
pointer,136.42985058695888,153.52801931148124,216.17645520172817,186.34793876622084,180.57810275632394
pointer,137.31340091765543,153.09960483035226,217.19928630735188,184.46461943775032,180.36127636109407
pointer,137.74155407116496,154.7692484019587,215.98456320245202,185.19884741940464,180.8377879321865
pointer,139.39603370153168,153.05903583781404,220.99964896955228,175.72682682856646,180.80160177035697
pointer,140.93409861153177,152.24753862151425,221.23243900855363,174.57546362755568,181.56155401940646
pointer,140.37367658701623,148.96994867050523,218.48544715432706,174.59976433151027,178.7609979085545
pointer,141.84456273288325,151.52858943473933,143.40977725922187,173.92434340629995,179.2237351564644
pointer,140.82047371297122,146.88690099114163,230.5453030875105,176.54740321852307,178.26138941217576
pointer,141.2669905218748,150.21711419799803,133.9715927332911,175.74758390960704,178.14758063352375
pointer,141.49339244240542,150.34155942281012,134.15025149222126,176.205162037074,179.04792963539106
pointer,144.2973679935586,153.3707027269032,124.96035345872947,175.54217200600613,178.74661440754355
pointer,143.6165232016123,156.3641534674964,127.61677585237456,176.9601476088434,178.89823442515575
pointer,143.53305717300148,154.91540466401557,126.72569158734801,176.3024408663635,179.2314510032314
pointer,144.66301616948513,153.75798661155363,125.14291782192625,176.39460517975508,179.45385578716625
pointer,143.8405502465045,156.89141067223125,141.47567395717678,176.68280873242247,180.51287917080242
pointer,145.4439716757259,157.79658906176982,144.0407517503759,176.0621178887518,180.20827204343365
pointer,144.56937110361056,157.09505437146288,140.53459843770918,176.9331920431881,180.58507847068392
pointer,143.3293257764769,154.27485237039375,146.73891829046062,177.86429424197632,180.22903656165983
pointer,142.5453270501478,156.6165905170886,156.2519469981767,178.2183858931224,178.56376746419934
pointer,140.89006127548214,153.48729926423835,154.92415519992562,175.17982210225912,172.54700949411242
pointer,140.21717977002498,151.7423132584329,152.08355432573572,178.5728556903502,179.05801565883684
pointer,138.33090929879455,150.92544956018355,155.28142246318555,178.65459022305131,177.50956040247584
pointer,139.91920332089302,154.3942625539074,154.53175675860723,180.53009818259025,180.14817238979805
pointer,138.95764014639622,151.5966574606087,162.44260613811278,179.5273867572163,177.62823955129795
pointer,139.09788388216907,152.27156993771328,163.27051427718612,179.5501659783909,180.48565922939355
pointer,139.39783979489457,152.4842412019742,165.09724889314566,179.36792791185556,179.75722972269276
pointer,141.18423147627752,150.65846236171333,165.446007028096,179.2650416492581,179.76617288633426
pointer,141.79410227569045,151.73158525945354,163.44079636742234,179.04611387080126,179.35755136805716
pointer,142.68052470870373,150.8927272396754,159.98976320507944,179.85133914242442,178.29862587076798
pointer,146.2139627961747,152.48749894320267,153.02830837390854,178.76962150435966,177.5995646329306
pointer,145.798516505271,151.70004195807172,153.9562995845124,178.24014529017708,177.9481052325731
pointer,146.59915101047017,152.26666698760317,151.99712190719023,177.99247646914947,177.45460448930135
pointer,148.14410457247135,151.77193266492415,153.01078532531338,178.37118511777277,177.71695753536267
pointer,148.56588038236782,152.93595156301453,157.39676252876873,177.96368671918614,177.08254940105448
pointer,150.2577133340907,151.65978078875074,156.86453458039665,180.02724067722224,176.38511290762418
pointer,150.19009080660507,155.9803348485186,159.7954607812655,178.87324792861193,177.09419614503759
pointer,152.09377071402676,159.18860653085062,156.77618610935022,179.60085569228443,175.59264963505478
pointer,153.46945685929447,161.69153033056958,162.55270603022012,179.25944551574625,176.30248579486056
pointer,153.57943297749213,160.62610241404118,173.6429873548713,180.22342947065067,176.63161513789925
pointer,154.63749203275495,158.8771853468764,143.38275959746923,179.31902426707524,177.11891568949883
pointer,155.7830298702191,159.2747126447983,142.16706656927045,180.1066260662896,178.93261780425908
pointer,157.2021903649938,156.61457296388102,117.22182125734915,183.0135734120093,179.11033536889747
pointer,155.3096754335932,152.48400259966377,126.27107780551214,185.32585230750271,178.79446885993258
pointer,153.1784211596887,152.17529417363238,113.24626778062826,185.6087386265723,179.30808994042528
pointer,151.86876297766705,153.89808197911682,112.93233264421937,184.41907088396314,180.24484466682665
pointer,154.74858806800881,153.6681642842014,112.17718356784815,184.6117990452821,180.71906682622136
pointer,153.76285872004212,155.09059854565035,122.23647285627789,181.01148966432427,180.81787832283376
pointer,154.62331184499473,158.64929695884274,101.4038832075477,182.89964113364766,182.18859085654353
pointer,155.95151759152458,151.7691378983705,116.72673767562601,182.48066093873217,180.1497986584623
pointer,160.56705221506508,153.25930873700668,124.3334537449847,187.28305482790034,179.25517619591048
pointer,162.06827752008132,160.95049217756718,123.24171707945526,187.33223483757652,180.711864257043
pointer,161.37225764726503,162.0092347481917,137.5104811217915,186.36732535793132,181.9027167563024
pointer,161.42288161002205,164.16787319021344,157.82067505832103,185.03093500602375,183.68374585312986
pointer,164.2756316799013,165.45976368097993,161.71934060914492,185.03967175497087,185.9824425134945
pointer,164.35586394123789,165.26584637423835,143.6760871410598,184.6494671621097,185.4161788698799
pointer,165.50345071121072,165.819941206304,102.24354607752988,185.26742510178184,185.88373833520632
pointer,163.71150381819942,164.29611728019466,100.36447719638112,184.90480192171373,185.48237038235465
pointer,167.28101387410135,164.00821123999162,93.10282849620434,187.0397899782019,184.08298719632182
pointer,170.16148484752446,166.9535497151927,62.75099101848736,186.24324408439767,184.23123141251816
pointer,174.28759990167617,165.36560742885544,38.992145230686816,193.58853275970202,184.63002959912262
pointer,177.97641042681244,166.05704225360944,36.83092094571394,182.4574546228032,184.74690925315244
pointer,181.4688757178881,174.6184289094349,10.115532697049574,182.15493890322847,186.68688257789526
pointer,182.69064722128053,182.29177847209658,24.318732154003108,180.73374456239748,183.61681445900408
pointer,177.35052264342335,186.76327697657513,39.041297269044165,183.84299258246617,181.88889174162213
pointer,175.65669251089273,186.30633506115666,42.851418613014886,189.49645199172656,182.20214742867373
pointer,176.44612695158395,188.2753920376271,34.74143953762195,187.3708705702243,181.25712729772948
pointer,175.9917441520079,189.2101929270137,36.113930603625676,187.226480006282,181.08128557103328
pointer,178.74216616075947,190.41117091138452,33.73077448326294,182.462330714731,180.76951929113963
pointer,179.34190040226014,186.61149568373807,30.181454930480616,182.72749695693898,180.15698403582573
pointer,181.27857087137068,188.1786170182743,30.102715555715477,182.932796181578,180.6112480463977
pointer,178.88341929095347,184.85977445032063,28.554711287981956,184.14638209784732,180.49614538897998
pointer,180.77684460661692,184.2387404700173,16.504486562874536,183.5621235382778,179.87932753086585
pointer,179.7521345849602,184.50964194981998,13.100908943733092,186.41305506684998,180.72944433065916
pointer,177.9507131749555,181.12458276379655,0.6128695959393435,184.5707474946856,182.1837719053973
pointer,177.6185518537077,164.541868691699,39.272255358229714,185.30303327022546,178.51413383696539
pointer,178.99643214734468,164.92746579949414,36.99631017115648,186.86568813812985,180.24402824212814
pointer,177.3692914680498,157.2471324310273,49.18448891086648,190.60068068991131,178.8521724473166
pointer,179.07628117415305,150.06972908763225,51.350306287459475,192.747224900345,177.97253373295433
pointer,182.16287093499156,149.8749263209201,50.215748583792326,192.7532890615185,176.8562095017729
pointer,186.44257289923775,112.77012321948312,276.33639887256896,195.37895165254596,173.91000245041255
pointer,188.4215735440657,77.358959563495,248.89129254845795,190.84903614504503,174.60635557135552
pointer,186.85157054810705,68.36657264859713,242.3527096995785,189.26782990679186,179.17012802215152
pointer,185.25244530833183,26.45288778897281,208.8544716675451,190.46301692628666,179.30431034512273
pointer,186.8980333801918,8.081688606501743,179.4686223355021,189.9112965649809,178.723882034466
pointer,188.99083595900157,11.874592496200716,178.4742311383832,192.13206429922332,179.63199961395432
pointer,193.16389582252185,25.19492826554164,168.22061756244568,192.33975690967466,180.04399044005177
pointer,197.3628525744851,7.679705095371944,185.258211482928,192.0970482488932,178.52693773372263
pointer,194.89463001490734,25.057696458251996,172.69962148608496,190.96483727175888,180.84437202381454
pointer,198.32605843055157,26.68603493209838,170.72611229355343,192.02964596807598,178.28459065248296
pointer,192.04563187353813,18.727940028927808,165.5718032557013,193.0872133060282,181.00778257969645
pointer,200.55500238061902,21.161267031274424,166.86277939230752,194.9138558805852,182.96960502257207
pointer,197.314240335887,27.751314267561984,167.18343233057735,192.35629659130646,183.94630120701834
pointer,203.14571169877047,38.519790133306316,163.11217939640505,191.7396097757087,185.85096787808664
pointer,203.93955276950862,311.98487964040595,157.48441770223187,193.73253479684317,185.7816069697726
pointer,204.8918272683085,41.88795353905681,165.46464573220808,191.98283663324878,183.18910865974067
pointer,205.5633528273088,46.66504865054267,164.81690651717292,194.18963345010695,181.61561565722099
pointer,206.93794950189908,37.969038681776674,177.56087707076895,190.58309685664554,181.3861015934995
pointer,210.62182354158176,45.68976096630104,173.78709009731972,193.86403638448726,182.7496577849252
pointer,207.66504586710676,42.63842139651987,176.38800825629488,192.30671138202203,182.11308798410792
pointer,209.2561186260268,42.42701515317265,179.37849147098282,196.33549818244384,182.97746493745043
pointer,200.4943008094107,30.047876280531117,186.43154617153175,196.1029281177456,183.3086345573316
pointer,200.32498774644057,28.249941066616227,184.16190870318943,203.25502261042635,185.9977916844357
pointer,196.8949474789351,35.56626541009822,180.7410785398045,197.03622525552862,183.06221931359605
pointer,196.3876899078456,24.671268985869265,183.55519893820997,197.22941625185265,182.00937317987527
pointer,191.08920195290654,5.10636671798566,187.94574628562793,195.81417856569482,175.94112524279348
pointer,182.98501836639468,32.94053445537079,202.57453419877564,203.44256509436912,174.973442266979
pointer,185.55580714815738,142.03248548876664,55.16494371372223,216.27621161682023,170.99255887141737
pointer,173.6245634212403,125.6274308784086,88.84729908037285,228.9900546372702,182.9382242279549
pointer,173.7324301016865,103.49429279193639,244.57092922187888,230.0778522161644,172.60587208499635
pointer,175.00201483967584,80.584991947038,223.9846385032759,89.74740695331809,156.47062607555665
pointer,177.62363054732424,89.66426511845327,238.20945719783748,34.67093449738703,176.75864162697323
pointer,174.6330045224212,114.52447512904213,260.0203378761589,135.73307594634298,155.26850697637096
pointer,171.42691219329257,113.75527646620753,247.7632286899718,186.95921094091608,145.07093412818978
pointer,169.9162049088089,129.87195541530966,93.85711162112483,164.97381688305063,171.88013615598567
pointer,169.09078803975754,122.71508914729148,255.90832771398652,167.49015236031053,177.72337899822693
pointer,166.7941108823746,131.13010303262726,101.26905355209934,186.60449082454625,174.8112375854032
pointer,166.03356252962115,140.7080123751287,92.48798594148533,217.18868761062532,174.7088178281559
pointer,164.68552212977943,145.9543809220261,92.57012341031493,197.52410091275158,182.26769714989138
pointer,168.36714989676824,136.9902795777786,97.63251678193832,197.3123696488953,176.42854398881886
pointer,166.14514366736438,134.19831462978584,118.61938315117747,197.5262609494044,180.92275692055105
pointer,163.79337613534585,127.52582506306624,128.35329747885206,192.78335364254235,174.95540563900187
pointer,157.2712198180661,135.31781643145285,113.6754799682188,214.33618773861764,178.64953391060533
pointer,160.1972954308937,131.29026977536344,127.8000523657489,201.6707489085314,174.18746922799875
pointer,156.93519944846201,133.94129814737653,115.2591323123757,202.6786744511915,170.2308987461924
pointer,151.6528009450802,136.25157591025112,237.57654078876965,199.5410039062849,161.39186379762944
pointer,147.08940721274934,141.6160404189653,130.5945284274202,193.69161469016674,170.02691181769347
pointer,139.16185150541327,137.38573863517078,208.46920005920532,185.71793680566918,175.30345393979312
pointer,137.39745040290146,149.5470307596923,190.731418961634,187.35731207593233,174.93627794079813
pointer,137.14274298881264,143.19771864173657,210.5287972477963,184.91315184267793,167.58720466052907
pointer,138.19534892573878,144.64266426991205,211.9509887692891,179.48440164587592,167.5853147090094
pointer,138.6395607368862,145.47340918104382,211.8360515338798,178.86368753109394,169.33452082856965
pointer,141.2073815531068,145.88098628814734,212.9489595356692,178.32183180911224,170.97212643663823
pointer,139.46812860027416,144.99652513536648,208.85696959613074,178.47939598348043,173.26885287832636
pointer,137.98156465404983,145.87307038598604,206.74595855358749,179.51524800331993,174.4474065275441
pointer,138.68083783627017,145.28048110648095,202.07117112407963,179.5846536090508,177.74967658881056
pointer,139.12359599240165,142.65953187817678,201.92071089280387,180.26587162918946,179.7835950719095
pointer,137.72356323342115,142.31645431520514,199.85699954082085,180.39199147104122,180.93669592516073
pointer,136.85621723816453,143.09465253635662,198.12402883990958,181.16126526804436,180.49093309522874
pointer,135.47950609554772,144.42248890176506,195.94889252064914,183.9740923090049,181.62327227728326
pointer,133.16757501061878,144.23492257786683,195.80779206012974,183.8418834768543,181.43545961141965
pointer,132.87048321229233,144.6979668723068,197.20843595430708,184.2335535126806,181.78858874887442
pointer,132.31089717852677,145.81870897929008,195.9922146866628,185.02544687739214,182.88121376996253
pointer,129.4991502352037,214.23908813013296,196.18957443608434,182.89779469696708,184.12762180659553
pointer,126.78998059534567,213.48602163065897,193.51487230857836,182.54970284942655,183.8947037314855
pointer,124.8543534407413,213.8662730944776,192.65548163268286,184.39619768176308,185.01019428644474
pointer,128.22673214136597,213.2535694563763,196.30154092062003,182.34670118311928,185.63361431622434
pointer,130.03213541725535,208.53517591859938,188.60112437255657,184.17802886491978,183.0901878969741
pointer,123.7039770764146,207.32795439759536,180.20351135923917,183.80609774946456,181.87392330318832
pointer,123.57601827850016,206.21098288899208,185.51070739958905,181.5026064801742,184.57727465381026
pointer,125.4115363011853,208.74422802735853,197.8360837572029,183.080700409893,185.12506171799743
pointer,124.74420745028753,214.17272098505842,208.81853925437886,183.15063040553494,184.2766445991579
pointer,121.12545890647687,212.07885647678143,207.93153692631265,189.12032550100056,183.92972279171562
pointer,119.60495146065276,209.60814665282572,208.46487350192186,189.2525708535102,186.23952398524958
pointer,127.33650167688423,212.8411964488438,198.383310032117,183.78767923235702,182.8623649739515
pointer,120.2964276231136,212.15912586152902,200.3117004146752,172.44631639198724,187.0139867640343
pointer,120.60231534389547,212.6566429286745,200.78561872230713,174.698772438532,186.82175812891086
pointer,117.03985172569469,214.3816288616789,197.2667132126727,176.349849013997,185.41495394318753
pointer,120.64352273306291,208.8096661431218,199.2718618116073,178.7915506948002,185.13791142812636
pointer,121.76631325273111,206.43896363678647,201.9516298636993,178.43770811384513,184.8430352329441
pointer,226.99724654817336,203.05788885910826,212.78787378218578,180.73868037091097,193.81445031934064
pointer,224.03666523961792,200.81753029043037,212.21520700216504,31.06814293891962,207.087266086313
pointer,221.1945259069723,200.90880326937534,201.85804487223524,180.78700797283983,183.34086985119902
pointer,222.81499854694798,203.4216237664064,204.97656118397896,185.22699260933993,186.9915437529068
pointer,231.42036107301467,203.6926028682428,202.32370594183018,177.22458272609072,183.46985535115752
pointer,232.10585110332005,204.66168536533414,199.3474336920607,179.66269641485394,183.51196878369154
pointer,226.01881939641257,204.7265919359068,200.92724354422057,178.02674953417988,184.1824867710354
pointer,226.61945592119858,206.74764428930183,199.22404928276643,177.99473111684614,183.50583758247456
pointer,236.8696092575346,206.0007708488819,191.9791682927171,177.67332099581435,183.3411861059254
pointer,229.79598240423928,209.3061993628182,195.78845521376775,182.67648890024873,184.04386207179738
pointer,232.36108970383472,208.82400224712111,191.70946306819664,179.6241589834619,185.0944370702716
pointer,228.41577200421807,205.13106384927795,196.0737247597187,181.65178339360497,185.33930808962575
pointer,227.7914034723065,205.7422214806498,196.8446870648195,182.6134976783877,185.88205040435454
pointer,230.6273488271283,210.98270372700557,191.23313474381197,194.87404753157858,196.52820132496632
pointer,244.17172700388974,205.93839389633038,191.18316616751952,183.5147415014408,187.33332067853917
pointer,229.26677780895432,208.77585570024243,191.6405035936819,178.7208152868269,185.24331577212587
pointer,242.18642490986326,205.25750651442146,190.13757044265787,183.1120086301919,189.34024230243256
pointer,233.65493144335915,207.88842027576976,192.75028141166752,179.22911638408155,184.3897590794633
pointer,228.99618729724475,207.97775062645738,191.88111280255296,184.81697787436923,189.46167397779956
pointer,230.77403384169048,209.6295377279852,192.60140786855175,180.32683446636435,187.98638438682613
pointer,239.83933588093424,198.64792339488434,194.55982708669075,177.7610597722504,183.26671403761435
pointer,251.13576148539815,195.15579797943855,193.6744646749533,174.69736250612328,181.97785525284138
