Label,X0,Y0,Z0,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20
swipe,0.0,0.0,0.0,0.026095569133758545,-0.025139659643173218,-0.016963076534182164,0.047428250312805176,-0.06375521421432495,-0.024827557372361753,0.06543010473251343,-0.0972985327243805,-0.031981573196560475,0.07959824800491333,-0.12607043981552124,-0.03872567856541309,0.0170937180519104,-0.12023162841796875,-0.012383926416248414,0.020247578620910645,-0.16910085082054138,-0.022084434273153875,0.020808041095733643,-0.19948060810565948,-0.029824216606527898,0.022156596183776855,-0.22523322701454163,-0.03530867466560039,-0.00154799222946167,-0.11956706643104553,-0.012269248942345712,-0.00480121374130249,-0.17204059660434723,-0.022043010907680127,-0.0063332319259643555,-0.2074875682592392,-0.030594263913542363,-0.005918741226196289,-0.23465046286582947,-0.036970008852392766,-0.01873689889907837,-0.10839539766311646,-0.01439351750394735,-0.02511662244796753,-0.1503002792596817,-0.02656977692475948,-0.022684216499328613,-0.1593402773141861,-0.032870293351322744,-0.01849120855331421,-0.16188234090805054,-0.03582069346538219,-0.036389291286468506,-0.09133347868919373,-0.01825497181943092,-0.042740464210510254,-0.12348613142967224,-0.029660110118300054,-0.03929147124290466,-0.1343669593334198,-0.034159921797424886,-0.03458133339881897,-0.14101266860961914,-0.03620475971928272
swipe,0.0,0.0,0.0,0.026620090007781982,-0.02467253804206848,-0.01656845980554067,0.04802513122558594,-0.06386107206344604,-0.02382885688214742,0.06587326526641846,-0.0976371169090271,-0.03036095411746942,0.07974863052368164,-0.12607082724571228,-0.036560878392748464,0.018175959587097168,-0.1200408935546875,-0.011599306252293218,0.02202969789505005,-0.16802158951759338,-0.021109437805108655,0.02286761999130249,-0.19779875874519348,-0.02900970191925012,0.02422422170639038,-0.223201721906662,-0.034652289238266576,-0.00014406442642211914,-0.12005683779716492,-0.011380295504324067,-0.0031508207321166992,-0.17186640202999115,-0.020710293438725103,-0.004390597343444824,-0.2063875049352646,-0.029153872516445745,-0.0036308765411376953,-0.232294961810112,-0.03553222888379537,-0.017290174961090088,-0.10945829749107361,-0.01337094255953275,-0.02233678102493286,-0.15214461088180542,-0.025385029849104512,-0.019287467002868652,-0.16078072786331177,-0.03158972063332044,-0.014902234077453613,-0.16237273812294006,-0.034462765094332326,-0.03492635488510132,-0.092705637216568,-0.016996350374512303,-0.040849268436431885,-0.12582066655158997,-0.028358714890174497,-0.037203699350357056,-0.13544988632202148,-0.03250203305154287,-0.03246736526489258,-0.13961175084114075,-0.034204118188910115
swipe,0.0,0.0,0.0,0.026866436004638672,-0.02491891384124756,-0.01697364989499306,0.048963069915771484,-0.06304264068603516,-0.02459630723873829,0.067099928855896,-0.09603416919708252,-0.031462412139575235,0.0801960825920105,-0.12535026669502258,-0.03781785797158932,0.018695354461669922,-0.12046658992767334,-0.012476963734428637,0.022794008255004883,-0.1692293882369995,-0.02216546032408928,0.023833274841308594,-0.19894275069236755,-0.02977877650241112,0.02576214075088501,-0.2240111380815506,-0.034959699770610086,0.0007683038711547852,-0.12035343050956726,-0.01220652349124407,-0.0014397501945495605,-0.17256268858909607,-0.022558694517414324,-0.0021626949310302734,-0.2077752649784088,-0.031719852050940744,-0.0005754232406616211,-0.2340136170387268,-0.03838460501114582,-0.016255974769592285,-0.10951602458953857,-0.014046670681040041,-0.01965099573135376,-0.1508805751800537,-0.02754733692685818,-0.014043152332305908,-0.15265458822250366,-0.0341204328445599,-0.0072095394134521484,-0.1472821980714798,-0.036587115189234964,-0.03404790163040161,-0.0929303765296936,-0.017448445594112627,-0.03975635766983032,-0.1272459328174591,-0.029528278669516794,-0.03413033485412598,-0.13707557320594788,-0.03396931644360279,-0.026552319526672363,-0.14016789197921753,-0.035655140688817255
swipe,0.0,0.0,0.0,0.026600956916809082,-0.024575352668762207,-0.016643438101397123,0.048790693283081055,-0.06194278597831726,-0.024595765010104742,0.06662911176681519,-0.09468403458595276,-0.03188743589876708,0.0798025131225586,-0.12291678786277771,-0.03893218337057647,0.0190851092338562,-0.12030673027038574,-0.012900829859660234,0.023694097995758057,-0.16834159195423126,-0.023823029906139936,0.025363504886627197,-0.1979275941848755,-0.032760036722407904,0.0277559757232666,-0.22311946749687195,-0.03893087579368171,0.0009209513664245605,-0.12012097239494324,-0.012974345669732656,-0.0010523200035095215,-0.17149318754673004,-0.024262940124259558,-0.001276850700378418,-0.20632502436637878,-0.034571954593644705,0.0006174445152282715,-0.23308268189430237,-0.04219440518377837,-0.016426503658294678,-0.1093604564666748,-0.015074688554392424,-0.019776225090026855,-0.1508484184741974,-0.02887801414786395,-0.014958798885345459,-0.15717628598213196,-0.03627576081512984,-0.009332656860351562,-0.15593364834785461,-0.039686387017951574,-0.03441905975341797,-0.09224072098731995,-0.018676800266490545,-0.03955301642417908,-0.12681418657302856,-0.03121152295230445,-0.03422421216964722,-0.13653238117694855,-0.03590740783570823,-0.027879923582077026,-0.13889893889427185,-0.03784567637799796
swipe,0.0,0.0,0.0,0.02759796380996704,-0.02423807978630066,-0.016606886764748197,0.04958999156951904,-0.06017106771469116,-0.024707632964236836,0.06766748428344727,-0.09209263324737549,-0.032304647272212605,0.08110183477401733,-0.12081852555274963,-0.03951986030278931,0.019911468029022217,-0.11966076493263245,-0.013263245006783109,0.024801254272460938,-0.16866201162338257,-0.023893714776022534,0.026621758937835693,-0.19882355630397797,-0.03235748678980599,0.02958434820175171,-0.22447219491004944,-0.038316613888127904,0.002043426036834717,-0.12028560042381287,-0.013645379697663884,-0.00012546777725219727,-0.17259521782398224,-0.02563313104747067,-0.00019657611846923828,-0.20869210362434387,-0.0364121747070385,0.0022379159927368164,-0.23546774685382843,-0.04437998951016198,-0.01505422592163086,-0.10960260033607483,-0.015952530210597615,-0.018720030784606934,-0.15272173285484314,-0.031154909064753156,-0.011165022850036621,-0.15254700183868408,-0.03904738173423539,-0.002748847007751465,-0.1433226615190506,-0.04226586118875275,-0.032944679260253906,-0.09305563569068909,-0.019694161494953732,-0.03829038143157959,-0.1290472149848938,-0.03364890337525139,-0.030786484479904175,-0.13784974813461304,-0.03940588877139817,-0.0213850736618042,-0.13797441124916077,-0.04184862867532502
swipe,0.0,0.0,0.0,0.02763974666595459,-0.024038493633270264,-0.01762789047785418,0.05038720369338989,-0.061042606830596924,-0.02560254863925593,0.06903338432312012,-0.09348687529563904,-0.032847599382478165,0.08322429656982422,-0.1226438581943512,-0.0396853920770468,0.01901334524154663,-0.12077420949935913,-0.01293227567799704,0.02533036470413208,-0.168961301445961,-0.022945544938522744,0.02773606777191162,-0.1984112411737442,-0.030939595098573136,0.031025946140289307,-0.22327187657356262,-0.036660940642434525,0.0008170008659362793,-0.1208820641040802,-0.012737447652000355,-0.0011740922927856445,-0.1730852723121643,-0.023895903746563363,0.00023353099822998047,-0.20760610699653625,-0.0338713017059149,0.0037485361099243164,-0.23305100202560425,-0.04132772355802672,-0.01626896858215332,-0.1100403368473053,-0.014738770457881856,-0.01978367567062378,-0.15304270386695862,-0.029887969861704278,-0.011382043361663818,-0.15309937298297882,-0.03795246898658888,-0.00308382511138916,-0.14457209408283234,-0.04128862663634436,-0.03368723392486572,-0.09377750754356384,-0.01825347661502974,-0.0380958616733551,-0.1303526759147644,-0.03260298192031996,-0.03040146827697754,-0.13718464970588684,-0.03858446448572295,-0.02201259136199951,-0.13555940985679626,-0.04116862385996001
swipe,0.0,0.0,0.0,0.028234124183654785,-0.02451053261756897,-0.015363560732794213,0.04985886812210083,-0.06252309679985046,-0.02229316320676844,0.06769931316375732,-0.09516867995262146,-0.02896527734060328,0.08121269941329956,-0.12313392758369446,-0.03549207348783057,0.01813894510269165,-0.12147277593612671,-0.011876155365598606,0.024653494358062744,-0.16912493109703064,-0.021967166778040337,0.02739262580871582,-0.19825974106788635,-0.03019157212634127,0.03074479103088379,-0.22310835123062134,-0.03622095633704703,0.00028270483016967773,-0.12145012617111206,-0.012787469406021046,-0.0024080872535705566,-0.1738426685333252,-0.024038025852632927,-0.0010155439376831055,-0.2076016515493393,-0.03419177581031363,0.0023168325424194336,-0.23253916203975677,-0.04192793343622725,-0.016493678092956543,-0.11004471778869629,-0.015610752370548653,-0.022276103496551514,-0.15352755784988403,-0.03091697369177382,-0.012314081192016602,-0.15206532180309296,-0.038926515471530365,-0.0023305416107177734,-0.14088386297225952,-0.04228208560903113,-0.03375861048698425,-0.09289637207984924,-0.01974334914643805,-0.03922724723815918,-0.13011634349822998,-0.034444763999772476,-0.02997899055480957,-0.13638117909431458,-0.04055533904988806,-0.01933664083480835,-0.1329163759946823,-0.04325298194248717
swipe,0.0,0.0,0.0,0.02796560525894165,-0.02476373314857483,-0.01547608416916546,0.04895651340484619,-0.06271636486053467,-0.0228918835932177,0.06682729721069336,-0.09572973847389221,-0.03008371111394581,0.08136481046676636,-0.12384885549545288,-0.03707570847512898,0.017700791358947754,-0.12201443314552307,-0.012571796629742948,0.02416086196899414,-0.1703731268644333,-0.022768967639819948,0.0267941951751709,-0.1995917558670044,-0.03073768023790535,0.029781818389892578,-0.22485627233982086,-0.03653157394768414,0.00023251771926879883,-0.12210854887962341,-0.013607761677519647,-0.0018683671951293945,-0.17456945776939392,-0.025165694620625345,-0.0011034607887268066,-0.2088840901851654,-0.03494375463964161,0.001255333423614502,-0.234833762049675,-0.042274917330757944,-0.01627182960510254,-0.11070117354393005,-0.01656169150413689,-0.022199690341949463,-0.15383541584014893,-0.031964792724863855,-0.012548208236694336,-0.1521628350019455,-0.03928270083309826,-0.0027292370796203613,-0.14190472662448883,-0.0420492988491219,-0.03344595432281494,-0.0936737060546875,-0.020881554898039667,-0.03944706916809082,-0.13174504041671753,-0.03559184339286503,-0.029823243618011475,-0.13862712681293488,-0.04136085030080494,-0.01861393451690674,-0.13616052269935608,-0.043733293976799814
swipe,0.0,0.0,0.0,0.027657806873321533,-0.02610260248184204,-0.013762117493172354,0.04808056354522705,-0.06483882665634155,-0.020421219187994666,0.06562328338623047,-0.09781572222709656,-0.027181207332034774,0.08018183708190918,-0.12472203373908997,-0.03385870637299604,0.017728984355926514,-0.12264010310173035,-0.010997510644813246,0.02433490753173828,-0.1702704131603241,-0.020982117521782584,0.027096331119537354,-0.19873204827308655,-0.02905896598400659,0.030490636825561523,-0.22409042716026306,-0.035230969208498664,0.000348508358001709,-0.12266483902931213,-0.012987922075410552,-0.0015007853507995605,-0.17443236708641052,-0.02455806093217916,-0.00024324655532836914,-0.2085094153881073,-0.03465181695224828,0.0030789971351623535,-0.23596158623695374,-0.04240437703134603,-0.015864968299865723,-0.11124467849731445,-0.01675137611033506,-0.020409226417541504,-0.1554606556892395,-0.031746608334799475,-0.008576631546020508,-0.15675869584083557,-0.03903585778476781,0.0034531354904174805,-0.15002843737602234,-0.04217062624098844,-0.03233569860458374,-0.09406346082687378,-0.02181957023145742,-0.038039952516555786,-0.13222338259220123,-0.036393662112971015,-0.027556777000427246,-0.1395868957042694,-0.04209774093629903,-0.015091538429260254,-0.13770508766174316,-0.04459538789393491
swipe,0.0,0.0,0.0,0.026924729347229004,-0.025974154472351074,-0.01415140805877968,0.046627819538116455,-0.06417661905288696,-0.02120675770677849,0.06341773271560669,-0.09744706749916077,-0.02836472606398388,0.07787209749221802,-0.12601763010025024,-0.03525074822940155,0.01539987325668335,-0.12253040075302124,-0.009989764263110601,0.021723687648773193,-0.17080020904541016,-0.019250512776153528,0.024642467498779297,-0.19953620433807373,-0.02683496913053318,0.028031527996063232,-0.22500339150428772,-0.03269627941884323,-0.0014076828956604004,-0.12255203723907471,-0.011795857642965757,-0.004778921604156494,-0.17524009943008423,-0.022181701568143808,-0.0029085874557495117,-0.20863837003707886,-0.03110755672790333,0.0002751350402832031,-0.23552855849266052,-0.03811884177960678,-0.016839444637298584,-0.11159208416938782,-0.015548561421411478,-0.021600067615509033,-0.15741553902626038,-0.030161882472413026,-0.007508516311645508,-0.15778495371341705,-0.03645493714250847,0.005056142807006836,-0.1496257483959198,-0.038823405933754884,-0.03212493658065796,-0.09493231773376465,-0.02067337622978016,-0.03717055916786194,-0.13535529375076294,-0.03537699459232613,-0.02498018741607666,-0.13998156785964966,-0.04031317932643219,-0.012572705745697021,-0.1340947300195694,-0.042054365110772096
swipe,0.0,0.0,0.0,0.02685636281967163,-0.027994632720947266,-0.010560159467416952,0.04615771770477295,-0.06735235452651978,-0.016729663022118757,0.061617136001586914,-0.10013246536254883,-0.023912045069295118,0.07486134767532349,-0.12623381614685059,-0.031053985364991377,0.014743626117706299,-0.12280532717704773,-0.007628644712525556,0.018343448638916016,-0.17131619155406952,-0.01715859480972881,0.02075248956680298,-0.19947299361228943,-0.024896004133182714,0.023671507835388184,-0.2245410829782486,-0.030713817931967924,-0.0011150836944580078,-0.12136143445968628,-0.011382520094770143,-0.006872236728668213,-0.17442214488983154,-0.022173904709774206,-0.003850281238555908,-0.20777586102485657,-0.0310362455325901,0.00010722875595092773,-0.23418068885803223,-0.03774578020747299,-0.01581794023513794,-0.11001139879226685,-0.01683005214508171,-0.021473944187164307,-0.15714915096759796,-0.03148488224323387,-0.0035628676414489746,-0.15586310625076294,-0.03728908941920395,0.011864006519317627,-0.1453309804201126,-0.03912248731430168,-0.030391991138458252,-0.09338957071304321,-0.02339658223863239,-0.03499341011047363,-0.1317409723997116,-0.03722324863846893,-0.021252691745758057,-0.13836553692817688,-0.041843796976166914,-0.0071027278900146484,-0.1347275674343109,-0.04346898467119331
swipe,0.0,0.0,0.0,0.02565908432006836,-0.02738434076309204,-0.0067405911600957324,0.041709840297698975,-0.06575071811676025,-0.011635655674226086,0.05502969026565552,-0.0965661108493805,-0.018367053146548074,0.06622868776321411,-0.1204427182674408,-0.025278945590443413,0.010980367660522461,-0.12121674418449402,-0.005215294796116154,0.01301664113998413,-0.16879034042358398,-0.01369399870473842,0.015238761901855469,-0.19590191543102264,-0.020454262520260613,0.01786702871322632,-0.22058618068695068,-0.02557850922185878,-0.0033679604530334473,-0.11971533298492432,-0.010819856214411061,-0.010287821292877197,-0.17421726882457733,-0.020476830328888695,-0.006426632404327393,-0.20706215500831604,-0.027989779735989373,-0.001913607120513916,-0.23299960792064667,-0.03370089004475574,-0.016395926475524902,-0.10863527655601501,-0.01771681862611274,-0.022075951099395752,-0.15586119890213013,-0.030937069232649606,-0.002846360206604004,-0.15436306595802307,-0.035177099655456345,0.013141036033630371,-0.14379021525382996,-0.03609213526088695,-0.02887958288192749,-0.0924171507358551,-0.02551311361331443,-0.034903645515441895,-0.13173329830169678,-0.03784457142192821,-0.019855499267578125,-0.13776180148124695,-0.04098211894471149,-0.0041997432708740234,-0.13293889164924622,-0.04166661868531207
