Label,Thumb Angle,Index Angle,Middle Angle,Ring Angle,Pinky Angle
swipe,168.86376540239897,171.6055351382387,183.16451256440885,179.64568487063005,179.61087854401057
swipe,171.1738873412478,171.41135221832548,176.9728024687472,181.51726243004958,179.85086856060875
swipe,161.5654437332547,152.26116942190947,150.6863130673023,181.30160711235177,179.07894590159125
swipe,164.26247536559399,155.97578932323145,159.13984948145975,179.899494103392,180.60992309229462
swipe,172.25923227493539,159.65417124141968,162.86089377969665,177.24015220945145,178.91467439736084
swipe,188.53601818627857,170.29587913103248,167.46904274263161,175.70419604260707,178.0589556499674
swipe,199.93477917119324,178.51868654245177,170.87972607075028,172.97496623262688,176.15817797386268
swipe,200.5514941805687,179.31492889302896,173.58817536459688,174.2434638277344,178.43828259210272
swipe,203.50219671702817,181.15675327904958,172.90060782464639,174.76097918315014,177.93377764214893
swipe,207.2107080481976,184.67493166383022,169.32311272665524,169.76029568250416,178.05584505085207
swipe,201.69534790974984,181.28538241650463,166.71598444089332,169.12819333908172,178.92973819155182
swipe,198.9326481323973,181.3499586348493,170.3522531740132,173.51543538357555,180.0822285728603
swipe,200.14085664258585,179.45015242034924,173.45707433777255,175.12800942950312,180.43693398431753
swipe,200.53115656350897,178.57248755997506,177.20481908010453,176.22658657466437,181.76337672015512
swipe,198.92430708868233,180.21563172865757,176.8361476912184,177.2930191909185,180.6709509681168
swipe,198.8026856619284,180.29941379202685,178.21891443693463,177.17110213477514,180.20500449153928
swipe,197.73207374665765,182.2895863286847,178.32919193104428,179.09315007517145,179.80601000725707
swipe,198.3035747883721,182.64096403075473,179.51303028249387,179.6906344055562,177.92931494016952
swipe,198.6359422238636,183.1840139668365,179.66669272801437,180.62891573278037,177.34632508663455
swipe,200.3222246192829,183.0917005130919,180.25564315311127,182.77423855305346,177.31376265612639
swipe,199.9896286000447,181.56421153647707,181.5446066068698,184.22620537347854,176.7858941569268
swipe,200.00120946891607,182.31198969414163,180.39633262456329,183.6923466635897,177.37158321351052
swipe,198.9599068196276,181.50931486107388,180.50526666377868,182.935679550791,177.98166784277836
swipe,200.96630141922435,178.07865817168008,179.59807690575485,181.34305617087762,179.90900984594762
swipe,200.939387644822,179.57650757202748,179.44761223885538,182.26041382588267,179.7818295022231
swipe,200.66237453806733,180.8650198183999,178.76759496518045,182.13163477130382,179.8287875398597
swipe,199.66920545055473,180.83167061511347,178.78195819380673,183.33191556064818,180.1528446984704
swipe,199.9184374818595,181.42627539710364,177.2474043154205,183.503650715773,180.89792169568878
swipe,199.1195183940899,180.97301485252473,177.55083633769587,183.10831364683958,180.69353707043402
swipe,199.41973485371992,181.3211702733049,176.1948626141581,183.59249229716116,180.81229482655087
swipe,200.63911136337813,181.59957756986475,176.68007552306366,184.12891482573696,180.76271446982793
swipe,200.41163413145188,182.26512530599257,176.90809663347514,182.8438880593468,180.24210260170543
swipe,199.7392055749603,184.69843428036705,176.397778220769,182.33842708865612,178.726029696357
swipe,197.81158247087205,182.46683339855326,178.22778619453587,182.99905378650092,178.67375775692278
swipe,197.84862955783504,182.43503062320246,179.2641901718214,183.11363322817647,179.34516006628698
swipe,197.0593878874068,182.96018709251368,179.2293538678255,183.1375250988892,179.07619253349898
swipe,198.45544898393143,183.33890082487383,178.4936406978248,183.90878112981022,180.1491435580309
swipe,197.3498157662255,182.43149493254512,178.528161696732,183.19811575096512,179.50341728319341
swipe,196.31597194356286,183.86242403141486,180.54965767102098,184.6826554098248,179.82805506220717
swipe,196.0699954335363,184.72937870431068,180.26865026250374,185.29603096786232,180.52379406756864
swipe,194.78214912353255,186.2033873964183,178.88257113683636,184.43993458005386,180.379474770858
swipe,193.72017773297324,184.72824526626886,179.7120732021986,184.63153067162145,181.50465643867213
swipe,194.71358228092623,185.4081048929689,179.10277768937928,185.4546676515247,181.44989460226356
swipe,195.3596857209365,184.9371976557821,177.1919357204484,185.6946277382965,181.1986402182536
swipe,197.75439758777617,186.20598853528355,173.9009102682288,185.75462654435796,181.36919906068823
swipe,201.43323479843025,184.60268251747806,170.71137364458664,183.71317457519578,181.53766518541784
swipe,203.88863204503127,184.3102514466794,172.24635395910957,182.92472455737555,181.79595667616508
swipe,206.90235207154015,183.09223457533383,173.48334414750556,182.6898021137414,182.80481041503603
swipe,205.4376209360991,181.64832926060137,174.41529120508312,180.00208566722594,181.81678857552583
swipe,201.04781890510148,183.23550478706818,175.6506816988164,180.83389385041463,183.24772347512496
swipe,198.9163808386581,181.67274194883544,176.8167272795893,179.7927224528698,181.36333019658602
swipe,197.21348802540305,176.8539276543968,174.4974102965927,181.94322256051868,180.86057628564748
swipe,198.31567488341017,174.7236167321568,177.3015392571468,180.71115667478617,181.07413220690216
swipe,198.2409291850048,176.66140603232517,174.49374433408684,180.5105516207872,180.87594712940617
swipe,196.50893831021082,177.60918562532083,174.65734117716698,180.46319084752776,180.10338027828945
swipe,199.79754113364518,176.9944310636212,171.9772666423385,180.6173814677015,178.87634291514377
swipe,199.05039651468852,175.92475567130793,169.84918806795181,179.94016072118163,178.26994474443185
swipe,201.13655728283567,174.89495622186197,161.3889456982716,179.36623290379737,178.1453100948962
swipe,199.2313376066729,174.8469379311513,166.42108307106113,178.60443057547837,178.6098256524154
swipe,198.0786071803988,177.09223257264875,168.59273935983418,177.06207268982828,179.63184330135095
swipe,197.11659527990855,178.41348909836532,166.40011248031067,177.22300002117538,180.1630080546699
swipe,197.38027745448125,181.62479416666832,163.8691664803137,173.86788525557174,179.74774734473095
swipe,196.95001285592787,180.0254901229295,172.0907393252421,173.99655724550377,179.57711330865357
swipe,200.27394213364732,183.31650929476896,177.84760246112748,177.4384016566951,179.691526408302
swipe,197.6535832939213,178.80643378816927,175.30966139899218,175.81431929768436,179.55797689431378
swipe,195.80455733889778,180.00412802139763,176.69905429946235,177.13228314426416,178.48772097634657
swipe,187.93249142904958,173.88268326175478,179.5295877193766,175.59379544054784,178.11419178372157
swipe,186.69252311945328,173.45836803683568,177.03985485912685,175.56972754104947,178.3992309288887
swipe,177.0739592458793,166.9342995711813,172.57065259564524,176.04216825166984,177.82555884858408
swipe,185.746893795497,170.79289027766347,173.73807303131596,176.0600524111163,176.93894789835042
swipe,195.30279677279745,178.2199129073595,180.6447273813365,173.53021351229432,177.03516000154164
swipe,196.86782993097432,176.46043168662803,176.32767440403427,173.14176581840164,176.06587460446062
swipe,192.5631774436228,178.86227897065,172.90962122755158,168.65901182890192,173.43201723143343
swipe,195.43416853827958,176.35758354351984,169.38874724451387,171.22458174187992,176.36683860921067
swipe,197.31590880003233,178.39015079601083,177.02600746677555,177.29419707391472,178.54509140598492
swipe,200.79964978678333,179.7279376014824,173.64736753920334,178.21114998825257,177.97597220219166
swipe,200.12034990860872,183.0652883708585,178.03497179820332,180.47400410624005,177.48056744494951
swipe,198.6242144194077,184.30586131036262,178.51801243157183,181.66840064055293,178.16073890569635
swipe,195.1968388700569,186.12755162139376,179.1521632765257,181.53363075796867,178.29275176248888
swipe,195.37719502229038,186.04754899078804,180.48104111242466,181.94419890025554,177.6634121731094
swipe,196.57870130590092,184.49324210999214,177.73182769420137,180.90715456432605,177.69808247971287
swipe,197.07391524575885,186.53882266302037,178.79157094980215,182.73697679335828,178.9522227050088
swipe,197.5793732012367,184.73810584825497,179.39592805164273,183.62724683051786,179.13099352650082
swipe,196.19815002502057,184.04447516968727,184.53113054665573,183.89777552795212,180.54305537106723
swipe,196.83082121816634,184.26246000236938,182.2106414311189,184.42166572819824,180.65841712471112
swipe,197.29930821829603,183.32927638266406,182.99749264459166,184.94474446208676,181.77957633039657
swipe,196.75473749664687,183.64191458796736,181.4614186678497,185.92432609218983,181.63408940646715
swipe,195.18547119107944,182.9003222384748,183.66646642856304,185.46331084760953,182.5770498613395
swipe,197.33772108552864,182.17204355230294,184.8156632630676,183.5830706988815,181.19920940312858
swipe,195.84538880725538,181.85436869884745,185.10435726501532,184.73573047299303,181.8264175110059
swipe,196.65305928613788,181.20730026778915,182.89892818078198,182.2868140483063,180.50935635795668
swipe,195.30860612814013,184.61726875017922,183.3307718182012,184.72685948139483,181.9992394667201
swipe,197.4300742872458,183.03127329849897,179.93410108976096,186.31576666136186,182.87654076362887
swipe,197.8224126674029,185.65542209992205,189.9439723022646,187.6411182492449,183.67402154702214
swipe,197.78427497807996,185.85998162125452,189.88327394495963,188.35375199314362,183.13919022269366
swipe,198.61141934954287,186.07023596181057,190.86870706809307,187.51616880931704,182.4116035259945
swipe,197.61310527575822,186.45727744427626,188.20290384122907,185.42890127327072,182.80681796581337
swipe,198.29588323509148,185.2006694889467,177.073713858522,186.9630990602368,184.16993094229036
swipe,192.2765520057459,184.52726259832562,183.58273067333585,187.93510397006264,184.04475171812922
swipe,193.44671394696124,180.86167150316575,183.10236914096603,183.6113373959272,181.58227502972844
swipe,189.80967641978114,182.81981944815797,182.55131346771108,183.14848480331958,179.5686104320312
swipe,192.59283439000046,183.9777298262285,176.06795702172806,181.5283520071126,179.49881263763842
swipe,190.0406480396178,185.7593902377309,191.23739585312703,178.12459455815622,179.3924718429696
swipe,193.48942937595575,182.9724689901006,178.5845217433582,176.32204827871487,178.86159969835077
swipe,193.90588533285805,184.34872884449527,173.4106680872182,177.02466389170579,178.46594485483425
swipe,192.90581311828123,180.30836552747428,171.3099350435938,152.93529735250863,172.35309471936543
swipe,195.72627900049443,180.1467734361532,172.24296399651172,173.7916872940231,177.12415121847
swipe,196.07712957910053,178.00169290365548,163.9251987236143,166.2444098886585,175.95742217171806
swipe,195.4817624676453,178.40649391721527,168.92161831012496,166.95948949887685,178.31690900830543
swipe,199.1596124622202,179.67729520053672,166.33704021357076,162.06533210536793,174.8321697798247
swipe,199.1669423147618,183.09249357081316,162.87083848181393,165.71829087734247,175.79732916966452
swipe,201.70638570838622,181.92174812899387,162.86689449103008,161.11008496977573,177.11725981048545
swipe,202.13953279891444,182.2152795587207,162.36744000995316,166.47159041880758,175.55860740469254
swipe,208.2209318881089,181.74467762022184,165.61141168615455,166.8035222372355,176.27756866293407
swipe,203.31368633610518,176.92432410949385,166.22064649967402,168.70146772040098,175.38089011023735
swipe,201.29892465319892,181.65627473902504,177.42218076782868,174.15064167690497,176.14112310210402
swipe,193.67182335007513,176.83318107750975,174.93604849833517,176.24705182569485,175.61145045427958
swipe,192.25763239930464,176.96136027755614,175.67119539941308,176.85642352783083,177.81600342605336
swipe,192.5781639456153,175.18772346250424,177.02997741835674,176.7133930246063,177.88769976446846
swipe,193.1881620212342,174.73759169595624,175.39762269780576,173.96205381718087,176.42330498462084
swipe,197.5906086624898,176.074596805846,174.6448814094914,170.64255165845253,175.7169032885855
swipe,190.89807373775838,172.28951318483973,175.2231541244548,174.9700809078828,178.0658575207056
swipe,180.9790409564278,163.72665959246956,175.6749002916732,172.4540705644849,176.35487710972257
swipe,181.79141176188628,164.13658573890405,173.57749507153972,173.2603528703763,177.28850881554627
swipe,181.29534590977403,167.58870960409624,171.11675307305862,173.31500427088014,176.58659489366983
swipe,180.09986842838165,167.1643271633305,171.34036223222628,175.53982591926987,178.14482263930162
swipe,188.45783106658843,173.7624434728934,171.50239979936535,178.03686148658136,177.22341067709482
swipe,197.23711689423962,177.992114268272,175.92301390474736,175.0866777527054,175.8616095232105
swipe,198.00183445921908,180.28506059991417,172.67367323958084,176.0521561988802,177.1105791719651
swipe,204.64831963821962,182.5918534129833,172.03380577740023,170.17843233903858,174.5737570967497
swipe,206.50554102746247,180.72143474795183,160.4495350181714,169.5218237840858,174.7347666322519
swipe,203.89004730679713,181.8270063880011,163.09619056610214,166.69527681569042,172.33266943615354
swipe,201.86836645693887,179.79029156368776,171.4147443976059,171.875210435963,175.64127687381443
swipe,200.39568111070284,179.24588472853563,173.006354308782,175.99474984625044,178.59159469255883
swipe,199.78992037175894,179.8862804918472,175.07590055363175,176.86191519767226,177.53014449587639
swipe,198.5213457321479,181.05533386035748,178.10880250807426,175.87528894795616,177.49562085221154
swipe,197.30843621694416,179.48609576900924,181.63481651479069,178.27312077488082,178.74944312883224
swipe,195.36078759390634,182.493691934464,181.6158172175937,177.65029914053022,176.7389581980285
swipe,196.31266207994798,185.02432257853317,180.30331894004445,179.6213204363522,177.770542828235
swipe,195.94303198039094,185.21144917172276,182.16375505925086,180.1283978991773,177.33587426492983
swipe,195.1397417493673,185.97698702700228,180.54413271918577,180.2237636283226,176.8498361727622
swipe,195.7036015002208,185.7135936248386,179.32858522452432,180.50097989332443,177.79215666358218
swipe,196.43697523451118,184.4825414408042,180.17027416084014,182.06466741089196,180.24729646804292
swipe,195.96097737948188,186.66731045324306,181.09219659036577,180.724429924995,179.79175440064708
swipe,196.9952205622226,187.68685698735572,175.42718415198027,181.8204792576271,180.1906996378622
swipe,195.71816586417796,186.33508484329835,179.49759225106322,182.4748431370447,180.470383500244
swipe,193.73058242593072,189.24461743005017,185.67019718036045,181.54057693268732,180.0387503392542
swipe,194.2280561812465,186.28956745585523,181.76212746893924,181.8889600613355,181.85346503728752
swipe,191.82215521973563,187.5934329548274,196.75871183836733,182.82019859672855,182.3559737236081
swipe,191.88820558582233,184.14998872243316,190.89970069041317,183.27644867682167,181.42153530726782
swipe,196.11909795263256,185.59003383000416,194.70096140840576,184.09236820422913,183.53030750097167
swipe,196.85411353203799,188.9946972879706,191.7178306773641,183.80793438589512,179.8971514075826
swipe,198.42698113221766,193.45214145840635,183.9972609165007,184.29119828792471,179.18585437990748
swipe,199.98545399409682,192.72327688728006,182.77154878523976,187.32488060754824,183.3122744194076
swipe,196.71741972514567,190.70231321298522,193.2349486052053,188.40728729371054,183.58235470317956
swipe,198.82757165484776,190.30288873302462,194.82245622351365,185.78104275482445,185.02456998944197
swipe,201.50760825830173,192.746979130286,189.52590474841566,187.13149803784438,186.8999910129424
swipe,200.54703038803302,193.73872401384804,188.63616599785647,186.62235486858785,186.64311877362323
swipe,198.18293930007906,199.7076311289212,178.9139004299113,184.34399927118193,182.05642265664025
swipe,197.11049507463937,201.23815986537087,178.7731241238379,182.22572900089853,181.03746040461763
swipe,191.85403972263552,186.06093102963771,190.92087893018714,181.9807856091293,182.0056550092226
swipe,192.59000724685035,182.91255625922483,175.62905015205197,184.0725786619738,180.72693359919668
swipe,194.57423200201316,186.90246908314438,182.97869957650167,182.62774383865198,180.3663098889506
swipe,192.43988377439078,184.43500346164575,182.81064743322455,182.64125420919345,179.0779971748903
swipe,192.04282426190375,184.25498942163205,182.14277615778818,182.37964033677977,179.1087399624885
swipe,193.3715091096941,179.9631742356285,180.08340970197528,183.65672640514558,179.86515304697602
swipe,191.56288421331246,179.7549268613695,173.63910985609527,178.07214453170303,178.82035557540047
swipe,193.45681290565912,180.9687651284811,167.8206251856433,179.3837448918096,176.6572505863558
swipe,194.52962107585824,179.27513971160408,170.27420117141872,177.56570483997652,178.701692228729
swipe,198.75168178030717,178.31573047667808,161.97154787256395,171.96992530526268,178.51745365231
swipe,197.4272559484483,174.81214770622844,164.27994526646197,167.20770274948836,175.0935579158162
swipe,195.26161123417253,178.50150248059134,170.5742978428763,166.18970148374254,175.94343743314883
swipe,196.12877441783982,179.4236826349044,167.39351848484094,169.61238427705277,176.79606315289678
swipe,199.58732280358143,182.153653675475,169.64403059866996,171.13650413726828,178.34748688945558
swipe,201.5669288096735,181.90298250885223,171.07121632759734,171.775366136229,176.99760337294882
swipe,202.51318768189168,187.30482330245857,174.69671280559558,173.150392697912,175.89964444015501
swipe,206.14553695332583,186.83088660120248,173.70603213400577,164.45034450185017,176.73909664386824
swipe,204.55979689615458,185.10656749364176,169.7943174627287,171.814039240295,175.89530325578025
swipe,198.12759896421488,181.5094291513178,172.03460232852893,173.50426040534688,176.40886964634896
swipe,195.27132812648767,179.59361151984567,172.97368110299206,172.94918766627296,176.00271510397928
swipe,194.00767496857225,177.91588539265965,172.64241538714307,174.24715938823667,177.39774771342826
swipe,192.48417571193636,177.52772281304567,175.9109049953831,174.6354429367792,178.76507536947398
swipe,192.99993732629406,174.59341245606512,172.71148813589076,176.7745280631035,179.93057245837628
swipe,190.72450276514297,170.85940794461857,169.92899736165913,175.49655108723533,181.00058854823195
swipe,192.24054495460024,169.20418647180378,173.74169207414892,177.19989455233963,182.23419055551005
swipe,189.8540031955253,172.39145365555459,170.95944314707268,177.20443822024626,180.05849887556468
swipe,198.54545230238892,175.30335915136362,172.83936852022376,176.3093718682804,181.5451062129339
swipe,194.1967078028618,176.66006341924705,171.70662341760018,177.28262118068596,181.09479915171462
swipe,202.07814264520798,181.0160987262427,174.60182525964973,178.3049331093539,180.89291373832947
swipe,201.94986751716797,181.97739284547768,174.93906907480329,176.76164143168575,179.16601165032392
swipe,208.19147407117228,177.94515944831048,163.37348636205547,173.67827310001394,178.69472927898178
swipe,203.7196959002292,182.4593724602585,163.90920625465102,169.45291384687687,175.3736922784373
swipe,203.53437799198838,180.7893178081308,161.27665554244328,166.8430557264592,172.7078533310195
swipe,201.47383558823643,180.1371170209858,169.74862561976715,170.3269874210082,176.25865291905507
swipe,199.92043861322162,180.54936028926915,170.3045866651246,173.31417664130106,176.2724527251873
swipe,199.37623918700123,179.66626070054875,173.69890837995243,173.60798629513096,176.87511576683863
swipe,199.23856504187114,180.31394955269622,174.16618031820667,176.3027875778088,178.5192147306949
swipe,196.82020462229573,181.08548460752343,177.3722335928136,173.81177372150051,176.30542632062003
swipe,199.392730484904,179.23443697632067,179.56146837019108,172.4195313123221,174.8646384220956
swipe,197.59773045248312,181.21812622585605,178.74907476401697,178.89622747962088,178.28078215274408
swipe,198.32720279419755,182.08330575778234,178.18933242061388,181.02430882479837,177.5764097462051
swipe,198.33122421925447,185.07232600066627,177.44911470886254,180.0950414659835,177.33317694403047
swipe,196.67018802510452,184.034094539875,180.06301106842957,179.76039685550757,177.21680066657106
swipe,196.3574779693569,185.6741319512558,181.40969425595597,180.47091496562172,177.3657231863552
swipe,194.1784147108311,186.6042381762375,181.81076077635288,179.5719768591451,176.89138825713263
swipe,195.53316699083555,188.63717302627924,180.66252531893727,181.6459004773972,176.76867240360633
swipe,197.83945625122948,188.04929526850276,177.92005290169766,181.96699422101332,177.92444788764365
swipe,196.78559804472044,187.28030261613713,182.62153219230322,182.2605930004156,178.49915972999707
swipe,196.87505528603407,187.508815961794,176.71307884511097,183.29814905934495,179.30242710479988
swipe,194.04559097034343,188.62897885632796,188.15629962576426,182.04953285824337,178.7993571565172
swipe,195.28138220134167,186.7974758886848,185.56662396976776,180.85833373761088,179.9171047582704
swipe,192.64326666737512,186.7138637955092,183.29782416664656,182.1900687150678,180.97811829619354
swipe,193.7690956000771,185.88406939406588,179.59336822122935,181.52716227073444,179.5256276248665
swipe,192.40001400593502,185.26707602629992,181.3577296477828,183.38654294068994,181.37897773985648
swipe,194.0034601648211,187.08124693292686,178.16362849791133,183.92696918890363,181.43397267236253
swipe,193.5043674687022,187.8652370588926,183.75279228046503,181.98069233768683,180.0159998689123
swipe,194.4072834768535,186.9568816826298,184.01475513006525,182.1738280765864,180.14807566173485
swipe,192.3411638170987,189.75855896839752,191.86728565919262,183.473357911758,179.74202670071088
swipe,193.38979734865399,189.50408069254854,188.46821857865146,183.76817164411202,180.33308111686455
swipe,191.26558602473074,189.9250223528341,188.76486480450913,185.6217983847781,180.20756133823966
swipe,190.4500190940275,189.1676209973906,188.25298672593476,185.16982586427943,180.4652499216442
swipe,190.32599460012585,189.36319436761988,194.56613361149397,185.08631140617518,181.78434819567832
swipe,192.72398031213467,188.66882999486575,193.08102533475613,185.3204816326035,181.95249534701236
swipe,193.65416490747106,186.66637308003214,186.90623712992198,186.29139200038355,182.6753518162235
swipe,194.6329597021731,185.90831019885704,183.55369831348386,185.56124882663346,182.038408112185
swipe,194.37982186341418,184.71935436377262,182.2198547582163,184.51290902554067,181.15186099854284
swipe,194.0178571670513,186.00875195985847,176.46694555644942,183.62778608109446,180.77353289271986
swipe,193.62063955550025,185.75771686067378,178.23279328168343,184.20910596175958,181.45335291821377
swipe,193.1625466244764,182.39986841764355,181.41552081514925,183.08068277183835,180.0022845715503
swipe,192.29521942013633,183.40778508900308,182.2323996942314,182.8424322704164,177.98025376484534
swipe,192.1082209090663,181.07205751983264,177.26448375220383,183.658597115246,180.76642735748416
swipe,195.0656165684971,182.41088738142878,176.40973220854144,179.05573715283202,178.23742869141594
swipe,195.83832227533938,181.1159782964515,173.7136586676656,180.0251503911734,177.15264562792365
swipe,193.94313579964876,182.38704933271936,172.01489776559094,177.5743826049925,177.55872967651186
swipe,195.32526539334978,180.5754704036321,168.15823007816624,176.09205101979595,175.18449491070012
swipe,195.5284519254319,176.8935139623903,167.37065801459408,176.92872072630243,176.5481963737285
swipe,196.38687700027256,178.7178784042462,170.84142939461282,173.1450686707709,175.91837277968122
swipe,198.3532484424948,176.69585430434915,171.662627579303,168.40363238605326,178.12441456145294
swipe,197.01365082373616,177.96330808436187,170.188626190063,166.34897946275274,175.80516774924814
swipe,197.00447879228355,179.63792228425808,165.84215775074395,168.722105031322,176.8969344662412
swipe,196.17820672838243,183.52576875610856,164.44585370210783,167.10411334883742,175.9558026543295
swipe,197.6366597336459,184.03293282563658,165.1657594543804,166.53239308578026,175.83489097918968
swipe,196.64508603906611,183.38653589709497,167.60990628637734,168.67777104832206,175.28799162679346
swipe,200.57488733635424,184.0028856955192,169.4514687254576,167.3857864939321,174.13277824732714
swipe,203.28411101686683,184.85584313739116,175.81529596389555,169.80507426375738,174.01693807022394
swipe,205.0582304552029,184.83949754306283,175.50035643136792,172.6597874481859,177.33304379014825
swipe,200.21032049740327,184.0108689459662,174.6615452845305,170.48608539733098,175.49092887124527
swipe,199.45105287979084,181.13767712665572,172.88561487310412,172.54931326059005,176.46259516217214
swipe,197.10212351532738,180.02040571298093,172.83068093266652,172.4573535522817,175.11416880654727
swipe,197.71725560926353,179.0014747668077,175.8049945203335,172.6994325892679,175.99629978646024
